"datadate","gvkey","iid","prccd"
"2007-05-02 00:00:00","001690","01","100.39000000"
"2007-05-02 00:00:00","064768","01","61.18000000"
"2007-05-01 00:00:00","001690","01","99.47000000"
"2007-05-01 00:00:00","064768","01","62.04000000"
"2007-04-30 00:00:00","064768","01","61.33000000"
"2007-04-30 00:00:00","001690","01","99.80000000"
"2007-04-27 00:00:00","001690","01","99.92000000"
"2007-04-27 00:00:00","064768","01","62.60100000"
"2007-04-26 00:00:00","001690","01","98.84000000"
"2007-04-26 00:00:00","064768","01","62.78100000"
"2007-04-25 00:00:00","064768","01","56.81000000"
"2007-04-25 00:00:00","001690","01","95.34800000"
"2007-04-24 00:00:00","064768","01","44.75000000"
"2007-04-24 00:00:00","001690","01","93.24000000"
"2007-04-23 00:00:00","064768","01","44.77000000"
"2007-04-23 00:00:00","001690","01","93.51000000"
"2007-04-20 00:00:00","064768","01","44.95000000"
"2007-04-20 00:00:00","001690","01","90.97000000"
"2007-04-19 00:00:00","064768","01","44.64000000"
"2007-04-19 00:00:00","001690","01","90.27000000"
"2007-04-18 00:00:00","001690","01","90.40000000"
"2007-04-18 00:00:00","064768","01","44.99000000"
"2007-04-17 00:00:00","064768","01","45.07000000"
"2007-04-17 00:00:00","001690","01","90.35000000"
"2007-04-16 00:00:00","001690","01","91.43000000"
"2007-04-16 00:00:00","064768","01","45.20000000"
"2007-04-13 00:00:00","064768","01","42.41000000"
"2007-04-13 00:00:00","001690","01","90.24000000"
"2007-04-12 00:00:00","064768","01","42.27000000"
"2007-04-12 00:00:00","001690","01","92.19000000"
"2007-04-11 00:00:00","064768","01","41.68000000"
"2007-04-11 00:00:00","001690","01","92.59000000"
"2007-04-10 00:00:00","001690","01","94.25000000"
"2007-04-10 00:00:00","064768","01","41.86000000"
"2007-04-09 00:00:00","064768","01","41.66000000"
"2007-04-09 00:00:00","001690","01","93.65000000"
"2007-04-05 00:00:00","001690","01","94.68000000"
"2007-04-05 00:00:00","064768","01","41.68000000"
"2007-04-04 00:00:00","064768","01","41.53000000"
"2007-04-04 00:00:00","001690","01","94.27000000"
"2007-04-03 00:00:00","064768","01","41.19000000"
"2007-04-03 00:00:00","001690","01","94.50000000"
"2007-04-02 00:00:00","064768","01","40.42000000"
"2007-04-02 00:00:00","001690","01","93.65000000"
"2007-03-30 00:00:00","064768","01","39.79000000"
"2007-03-30 00:00:00","001690","01","92.91000000"
"2007-03-29 00:00:00","064768","01","39.81000000"
"2007-03-29 00:00:00","001690","01","93.75000000"
"2007-03-28 00:00:00","001690","01","93.24000000"
"2007-03-28 00:00:00","064768","01","39.34000000"
"2007-03-27 00:00:00","064768","01","39.37000000"
"2007-03-27 00:00:00","001690","01","95.46000000"
"2007-03-26 00:00:00","001690","01","95.85000000"
"2007-03-26 00:00:00","064768","01","39.01000000"
"2007-03-23 00:00:00","001690","01","93.52000000"
"2007-03-23 00:00:00","064768","01","38.98000000"
"2007-03-22 00:00:00","064768","01","39.49000000"
"2007-03-22 00:00:00","001690","01","93.96000000"
"2007-03-21 00:00:00","001690","01","93.87000000"
"2007-03-21 00:00:00","064768","01","39.80000000"
"2007-03-20 00:00:00","001690","01","91.48000000"
"2007-03-20 00:00:00","064768","01","38.58000000"
"2007-03-19 00:00:00","064768","01","38.45000000"
"2007-03-19 00:00:00","001690","01","91.13000000"
"2007-03-16 00:00:00","064768","01","37.85000000"
"2007-03-16 00:00:00","001690","01","89.59000000"
"2007-03-15 00:00:00","064768","01","37.78000000"
"2007-03-15 00:00:00","001690","01","89.57000000"
"2007-03-14 00:00:00","001690","01","90.00000000"
"2007-03-14 00:00:00","064768","01","38.08000000"
"2007-03-13 00:00:00","001690","01","88.40000000"
"2007-03-13 00:00:00","064768","01","37.82000000"
"2007-03-12 00:00:00","064768","01","38.81000000"
"2007-03-12 00:00:00","001690","01","89.87000000"
"2007-03-09 00:00:00","001690","01","87.97000000"
"2007-03-09 00:00:00","064768","01","38.84000000"
"2007-03-08 00:00:00","001690","01","88.00000000"
"2007-03-08 00:00:00","064768","01","38.10000000"
"2007-03-07 00:00:00","001690","01","87.72000000"
"2007-03-07 00:00:00","064768","01","38.36000000"
"2007-03-06 00:00:00","064768","01","38.58000000"
"2007-03-06 00:00:00","001690","01","88.19000000"
"2007-03-05 00:00:00","001690","01","86.31990000"
"2007-03-05 00:00:00","064768","01","37.05000000"
"2007-03-02 00:00:00","064768","01","37.69000000"
"2007-03-02 00:00:00","001690","01","85.41000000"
"2007-03-01 00:00:00","064768","01","38.85000000"
"2007-03-01 00:00:00","001690","01","87.06000000"
"2007-02-28 00:00:00","001690","01","84.61000000"
"2007-02-28 00:00:00","064768","01","39.14000000"
"2007-02-27 00:00:00","064768","01","38.83000000"
"2007-02-27 00:00:00","001690","01","83.93000000"
"2007-02-26 00:00:00","064768","01","40.87990000"
"2007-02-26 00:00:00","001690","01","88.65000000"
"2007-02-23 00:00:00","001690","01","89.07000000"
"2007-02-23 00:00:00","064768","01","40.78000000"
"2007-02-22 00:00:00","001690","01","89.51000000"
"2007-02-22 00:00:00","064768","01","41.00000000"
"2007-02-21 00:00:00","064768","01","41.26000000"
"2007-02-21 00:00:00","001690","01","89.20000000"
"2007-02-20 00:00:00","001690","01","85.90000000"
"2007-02-20 00:00:00","064768","01","41.51000000"
"2007-02-16 00:00:00","064768","01","40.33000000"
"2007-02-16 00:00:00","001690","01","84.83000000"
"2007-02-15 00:00:00","001690","01","85.21000000"
"2007-02-15 00:00:00","064768","01","40.06000000"
"2007-02-14 00:00:00","001690","01","85.30000000"
"2007-02-14 00:00:00","064768","01","40.14000000"
"2007-02-13 00:00:00","064768","01","39.31000000"
"2007-02-13 00:00:00","001690","01","84.70000000"
"2007-02-12 00:00:00","064768","01","38.85000000"
"2007-02-12 00:00:00","001690","01","84.88000000"
"2007-02-09 00:00:00","001690","01","83.27000000"
"2007-02-09 00:00:00","064768","01","38.72000000"
"2007-02-08 00:00:00","001690","01","86.18000000"
"2007-02-08 00:00:00","064768","01","39.10000000"
"2007-02-07 00:00:00","064768","01","38.98000000"
"2007-02-07 00:00:00","001690","01","86.15000000"
"2007-02-06 00:00:00","001690","01","84.15000000"
"2007-02-06 00:00:00","064768","01","38.27000000"
"2007-02-05 00:00:00","001690","01","83.94000000"
"2007-02-05 00:00:00","064768","01","37.16000000"
"2007-02-02 00:00:00","001690","01","84.75000000"
"2007-02-02 00:00:00","064768","01","37.39000000"
"2007-02-01 00:00:00","001690","01","84.74000000"
"2007-02-01 00:00:00","064768","01","38.70000000"
"2007-01-31 00:00:00","064768","01","37.67000000"
"2007-01-31 00:00:00","001690","01","85.73000000"
"2007-01-30 00:00:00","064768","01","37.05000000"
"2007-01-30 00:00:00","001690","01","85.55000000"
"2007-01-29 00:00:00","001690","01","85.94000000"
"2007-01-29 00:00:00","064768","01","37.43000000"
"2007-01-26 00:00:00","064768","01","36.85000000"
"2007-01-26 00:00:00","001690","01","85.38000000"
"2007-01-25 00:00:00","064768","01","37.08000000"
"2007-01-25 00:00:00","001690","01","86.25000000"
"2007-01-24 00:00:00","064768","01","37.26000000"
"2007-01-24 00:00:00","001690","01","86.70000000"
"2007-01-23 00:00:00","064768","01","36.43000000"
"2007-01-23 00:00:00","001690","01","85.70000000"
"2007-01-22 00:00:00","001690","01","86.79000000"
"2007-01-22 00:00:00","064768","01","36.95000000"
"2007-01-19 00:00:00","001690","01","88.50000000"
"2007-01-19 00:00:00","064768","01","37.02000000"
"2007-01-18 00:00:00","001690","01","89.07000000"
"2007-01-18 00:00:00","064768","01","36.98000000"
"2007-01-17 00:00:00","064768","01","37.88000000"
"2007-01-17 00:00:00","001690","01","94.95000000"
"2007-01-16 00:00:00","001690","01","97.10000000"
"2007-01-16 00:00:00","064768","01","38.66000000"
"2007-01-12 00:00:00","064768","01","38.20000000"
"2007-01-12 00:00:00","001690","01","94.62000000"
"2007-01-11 00:00:00","064768","01","37.40000000"
"2007-01-11 00:00:00","001690","01","95.80000000"
"2007-01-10 00:00:00","064768","01","37.15000000"
"2007-01-10 00:00:00","001690","01","97.00000000"
"2007-01-09 00:00:00","064768","01","37.78000000"
"2007-01-09 00:00:00","001690","01","92.57000000"
"2007-01-08 00:00:00","064768","01","37.50000000"
"2007-01-08 00:00:00","001690","01","85.47000000"
"2007-01-05 00:00:00","064768","01","38.37000000"
"2007-01-05 00:00:00","001690","01","85.05000000"
"2007-01-04 00:00:00","001690","01","85.66000000"
"2007-01-04 00:00:00","064768","01","38.90000000"
"2007-01-03 00:00:00","001690","01","83.80000000"
"2007-01-03 00:00:00","064768","01","38.70000000"
"2006-12-29 00:00:00","064768","01","39.46000000"
"2006-12-29 00:00:00","001690","01","84.84000000"
"2006-12-28 00:00:00","064768","01","40.21000000"
"2006-12-28 00:00:00","001690","01","80.87000000"
"2006-12-27 00:00:00","001690","01","81.52000000"
"2006-12-27 00:00:00","064768","01","40.29000000"
"2006-12-26 00:00:00","064768","01","39.80000000"
"2006-12-26 00:00:00","001690","01","81.51000000"
"2006-12-22 00:00:00","064768","01","40.24000000"
"2006-12-22 00:00:00","001690","01","82.20000000"
"2006-12-21 00:00:00","001690","01","82.90000000"
"2006-12-21 00:00:00","064768","01","39.89000000"
"2006-12-20 00:00:00","064768","01","40.01000000"
"2006-12-20 00:00:00","001690","01","84.76000000"
"2006-12-19 00:00:00","064768","01","39.42000000"
"2006-12-19 00:00:00","001690","01","86.31000000"
"2006-12-18 00:00:00","064768","01","39.26000000"
"2006-12-18 00:00:00","001690","01","85.47000000"
"2006-12-15 00:00:00","001690","01","87.72000000"
"2006-12-15 00:00:00","064768","01","40.01000000"
"2006-12-14 00:00:00","001690","01","88.55000000"
"2006-12-14 00:00:00","064768","01","39.02000000"
"2006-12-13 00:00:00","064768","01","38.50000000"
"2006-12-13 00:00:00","001690","01","89.05000000"
"2006-12-12 00:00:00","001690","01","86.14000000"
"2006-12-12 00:00:00","064768","01","38.46000000"
"2006-12-11 00:00:00","064768","01","38.69000000"
"2006-12-11 00:00:00","001690","01","88.75000000"
"2006-12-08 00:00:00","001690","01","88.26000000"
"2006-12-08 00:00:00","064768","01","38.46000000"
"2006-12-07 00:00:00","064768","01","38.12000000"
"2006-12-07 00:00:00","001690","01","87.04000000"
"2006-12-06 00:00:00","001690","01","89.83000000"
"2006-12-06 00:00:00","064768","01","38.90000000"
"2006-12-05 00:00:00","001690","01","91.27000000"
"2006-12-05 00:00:00","064768","01","38.98000000"
"2006-12-04 00:00:00","064768","01","39.10000000"
"2006-12-04 00:00:00","001690","01","91.12000000"
"2006-12-01 00:00:00","064768","01","39.41000000"
"2006-12-01 00:00:00","001690","01","91.32000000"
"2006-11-30 00:00:00","064768","01","40.34000000"
"2006-11-30 00:00:00","001690","01","91.66000000"
"2006-11-29 00:00:00","064768","01","40.63000000"
"2006-11-29 00:00:00","001690","01","91.80000000"
"2006-11-28 00:00:00","001690","01","91.81000000"
"2006-11-28 00:00:00","064768","01","40.92000000"
"2006-11-27 00:00:00","064768","01","40.85000000"
"2006-11-27 00:00:00","001690","01","89.54000000"
"2006-11-24 00:00:00","064768","01","42.41000000"
"2006-11-24 00:00:00","001690","01","91.63000000"
"2006-11-22 00:00:00","064768","01","42.96000000"
"2006-11-22 00:00:00","001690","01","90.31000000"
"2006-11-21 00:00:00","001690","01","88.60000000"
"2006-11-21 00:00:00","064768","01","42.54000000"
"2006-11-20 00:00:00","064768","01","42.44000000"
"2006-11-20 00:00:00","001690","01","86.47000000"
"2006-11-17 00:00:00","001690","01","85.85000000"
"2006-11-17 00:00:00","064768","01","42.55000000"
"2006-11-16 00:00:00","001690","01","85.61000000"
"2006-11-16 00:00:00","064768","01","42.84000000"
"2006-11-15 00:00:00","064768","01","42.60000000"
"2006-11-15 00:00:00","001690","01","84.05000000"
"2006-11-14 00:00:00","064768","01","41.51000000"
"2006-11-14 00:00:00","001690","01","85.00000000"
"2006-11-13 00:00:00","064768","01","39.99000000"
"2006-11-13 00:00:00","001690","01","84.35000000"
"2006-11-10 00:00:00","001690","01","83.12000000"
"2006-11-10 00:00:00","064768","01","39.26000000"
"2006-11-09 00:00:00","001690","01","83.34000000"
"2006-11-09 00:00:00","064768","01","38.84000000"
"2006-11-08 00:00:00","001690","01","82.45000000"
"2006-11-08 00:00:00","064768","01","39.47000000"
"2006-11-07 00:00:00","001690","01","80.51000000"
"2006-11-07 00:00:00","064768","01","38.77000000"
"2006-11-06 00:00:00","064768","01","38.21000000"
"2006-11-06 00:00:00","001690","01","79.71000000"
"2006-11-03 00:00:00","001690","01","78.29000000"
"2006-11-03 00:00:00","064768","01","37.46000000"
"2006-11-02 00:00:00","064768","01","37.45000000"
"2006-11-02 00:00:00","001690","01","78.98000000"
"2006-11-01 00:00:00","064768","01","37.56000000"
"2006-11-01 00:00:00","001690","01","79.16000000"
"2006-10-31 00:00:00","064768","01","38.09000000"
"2006-10-31 00:00:00","001690","01","81.08000000"
"2006-10-30 00:00:00","001690","01","80.42000000"
"2006-10-30 00:00:00","064768","01","38.15000000"
"2006-10-27 00:00:00","001690","01","80.41000000"
"2006-10-27 00:00:00","064768","01","38.24000000"
"2006-10-26 00:00:00","064768","01","38.30000000"
"2006-10-26 00:00:00","001690","01","82.19000000"
"2006-10-25 00:00:00","064768","01","37.68000000"
"2006-10-25 00:00:00","001690","01","81.68000000"
"2006-10-24 00:00:00","001690","01","81.05000000"
"2006-10-24 00:00:00","064768","01","33.63000000"
"2006-10-23 00:00:00","064768","01","32.88000000"
"2006-10-23 00:00:00","001690","01","81.46000000"
"2006-10-20 00:00:00","001690","01","79.95000000"
"2006-10-20 00:00:00","064768","01","32.57000000"
"2006-10-19 00:00:00","001690","01","78.99000000"
"2006-10-19 00:00:00","064768","01","32.54000000"
"2006-10-18 00:00:00","001690","01","74.53000000"
"2006-10-18 00:00:00","064768","01","32.31000000"
"2006-10-17 00:00:00","001690","01","74.29000000"
"2006-10-17 00:00:00","064768","01","32.47000000"
"2006-10-16 00:00:00","001690","01","75.40000000"
"2006-10-16 00:00:00","064768","01","32.60000000"
"2006-10-13 00:00:00","001690","01","75.02000000"
"2006-10-13 00:00:00","064768","01","33.32000000"
"2006-10-12 00:00:00","001690","01","75.26000000"
"2006-10-12 00:00:00","064768","01","33.55000000"
"2006-10-11 00:00:00","064768","01","32.91000000"
"2006-10-11 00:00:00","001690","01","73.23000000"
"2006-10-10 00:00:00","001690","01","73.81000000"
"2006-10-10 00:00:00","064768","01","32.62000000"
"2006-10-09 00:00:00","001690","01","74.63000000"
"2006-10-09 00:00:00","064768","01","33.38000000"
"2006-10-06 00:00:00","064768","01","32.59000000"
"2006-10-06 00:00:00","001690","01","74.22000000"
"2006-10-05 00:00:00","064768","01","33.32000000"
"2006-10-05 00:00:00","001690","01","74.83000000"
"2006-10-04 00:00:00","064768","01","32.76000000"
"2006-10-04 00:00:00","001690","01","75.38000000"
"2006-10-03 00:00:00","064768","01","31.70000000"
"2006-10-03 00:00:00","001690","01","74.08000000"
"2006-10-02 00:00:00","064768","01","30.87000000"
"2006-10-02 00:00:00","001690","01","74.86000000"
"2006-09-29 00:00:00","001690","01","76.98000000"
"2006-09-29 00:00:00","064768","01","32.12000000"
"2006-09-28 00:00:00","064768","01","31.84000000"
"2006-09-28 00:00:00","001690","01","77.01000000"
"2006-09-27 00:00:00","001690","01","76.41000000"
"2006-09-27 00:00:00","064768","01","32.33000000"
"2006-09-26 00:00:00","001690","01","77.61000000"
"2006-09-26 00:00:00","064768","01","32.50000000"
"2006-09-25 00:00:00","064768","01","31.79000000"
"2006-09-25 00:00:00","001690","01","75.75000000"
"2006-09-22 00:00:00","064768","01","30.84000000"
"2006-09-22 00:00:00","001690","01","73.00000000"
"2006-09-21 00:00:00","001690","01","74.65000000"
"2006-09-21 00:00:00","064768","01","30.22000000"
"2006-09-20 00:00:00","064768","01","32.12000000"
"2006-09-20 00:00:00","001690","01","75.26000000"
"2006-09-19 00:00:00","001690","01","73.77000000"
"2006-09-19 00:00:00","064768","01","31.58000000"
"2006-09-18 00:00:00","064768","01","32.08000000"
"2006-09-18 00:00:00","001690","01","73.89000000"
"2006-09-15 00:00:00","064768","01","32.52000000"
"2006-09-15 00:00:00","001690","01","74.10000000"
"2006-09-14 00:00:00","064768","01","31.65000000"
"2006-09-14 00:00:00","001690","01","74.17000000"
"2006-09-13 00:00:00","001690","01","74.20000000"
"2006-09-13 00:00:00","064768","01","31.67000000"
"2006-09-12 00:00:00","064768","01","31.72000000"
"2006-09-12 00:00:00","001690","01","72.63000000"
"2006-09-11 00:00:00","064768","01","30.79000000"
"2006-09-11 00:00:00","001690","01","72.50000000"
"2006-09-08 00:00:00","001690","01","72.52000000"
"2006-09-08 00:00:00","064768","01","30.51000000"
"2006-09-07 00:00:00","064768","01","29.73000000"
"2006-09-07 00:00:00","001690","01","72.80000000"
"2006-09-06 00:00:00","064768","01","30.80000000"
"2006-09-06 00:00:00","001690","01","70.03000000"
"2006-09-05 00:00:00","001690","01","71.48000000"
"2006-09-05 00:00:00","064768","01","32.23000000"
"2006-09-01 00:00:00","064768","01","31.76000000"
"2006-09-01 00:00:00","001690","01","68.38000000"
"2006-08-31 00:00:00","001690","01","67.85000000"
"2006-08-31 00:00:00","064768","01","30.83000000"
"2006-08-30 00:00:00","064768","01","30.67000000"
"2006-08-30 00:00:00","001690","01","66.96000000"
"2006-08-29 00:00:00","001690","01","66.48000000"
"2006-08-29 00:00:00","064768","01","29.52000000"
"2006-08-28 00:00:00","064768","01","28.91000000"
"2006-08-28 00:00:00","001690","01","66.98000000"
"2006-08-25 00:00:00","001690","01","68.75000000"
"2006-08-25 00:00:00","064768","01","28.03000000"
"2006-08-24 00:00:00","001690","01","67.81000000"
"2006-08-24 00:00:00","064768","01","27.97000000"
"2006-08-23 00:00:00","064768","01","28.14000000"
"2006-08-23 00:00:00","001690","01","67.31000000"
"2006-08-22 00:00:00","001690","01","67.62000000"
"2006-08-22 00:00:00","064768","01","28.37000000"
"2006-08-21 00:00:00","001690","01","66.56000000"
"2006-08-21 00:00:00","064768","01","28.13000000"
"2006-08-18 00:00:00","064768","01","29.12000000"
"2006-08-18 00:00:00","001690","01","67.91000000"
"2006-08-17 00:00:00","064768","01","29.09000000"
"2006-08-17 00:00:00","001690","01","67.59000000"
"2006-08-16 00:00:00","001690","01","67.98000000"
"2006-08-16 00:00:00","064768","01","27.95000000"
"2006-08-15 00:00:00","064768","01","27.77000000"
"2006-08-15 00:00:00","001690","01","66.45000000"
"2006-08-14 00:00:00","064768","01","26.53000000"
"2006-08-14 00:00:00","001690","01","63.94000000"
"2006-08-11 00:00:00","064768","01","26.07000000"
"2006-08-11 00:00:00","001690","01","63.65000000"
"2006-08-10 00:00:00","001690","01","64.07000000"
"2006-08-10 00:00:00","064768","01","26.49000000"
"2006-08-09 00:00:00","001690","01","63.59000000"
"2006-08-09 00:00:00","064768","01","26.21000000"
"2006-08-08 00:00:00","001690","01","64.78000000"
"2006-08-08 00:00:00","064768","01","26.36000000"
"2006-08-07 00:00:00","001690","01","67.21000000"
"2006-08-07 00:00:00","064768","01","26.78000000"
"2006-08-04 00:00:00","001690","01","68.30000000"
"2006-08-04 00:00:00","064768","01","27.29000000"
"2006-08-03 00:00:00","064768","01","26.69000000"
"2006-08-03 00:00:00","001690","01","69.59000000"
"2006-08-02 00:00:00","001690","01","68.16000000"
"2006-08-02 00:00:00","064768","01","26.09000000"
"2006-08-01 00:00:00","064768","01","26.32000000"
"2006-08-01 00:00:00","001690","01","67.18000000"
"2006-07-31 00:00:00","064768","01","26.89000000"
"2006-07-31 00:00:00","001690","01","67.96000000"
"2006-07-28 00:00:00","001690","01","65.59000000"
"2006-07-28 00:00:00","064768","01","27.17000000"
"2006-07-27 00:00:00","064768","01","26.56000000"
"2006-07-27 00:00:00","001690","01","63.40000000"
"2006-07-26 00:00:00","001690","01","63.87000000"
"2006-07-26 00:00:00","064768","01","26.26000000"
"2006-07-25 00:00:00","001690","01","61.92800000"
"2006-07-25 00:00:00","064768","01","33.59000000"
"2006-07-24 00:00:00","064768","01","34.31000000"
"2006-07-24 00:00:00","001690","01","61.42000000"
"2006-07-21 00:00:00","064768","01","33.19000000"
"2006-07-21 00:00:00","001690","01","60.72000000"
"2006-07-20 00:00:00","064768","01","34.18000000"
"2006-07-20 00:00:00","001690","01","60.50000000"
"2006-07-19 00:00:00","064768","01","34.48000000"
"2006-07-19 00:00:00","001690","01","54.10000000"
"2006-07-18 00:00:00","001690","01","52.90000000"
"2006-07-18 00:00:00","064768","01","33.49000000"
"2006-07-17 00:00:00","064768","01","33.67000000"
"2006-07-17 00:00:00","001690","01","52.37000000"
"2006-07-14 00:00:00","001690","01","50.67000000"
"2006-07-14 00:00:00","064768","01","32.92000000"
"2006-07-13 00:00:00","001690","01","52.25000000"
"2006-07-13 00:00:00","064768","01","33.73000000"
"2006-07-12 00:00:00","001690","01","52.96000000"
"2006-07-12 00:00:00","064768","01","34.63000000"
"2006-07-11 00:00:00","064768","01","35.66000000"
"2006-07-11 00:00:00","001690","01","55.65000000"
"2006-07-10 00:00:00","001690","01","55.00000000"
"2006-07-10 00:00:00","064768","01","35.79000000"
"2006-07-07 00:00:00","064768","01","36.11000000"
"2006-07-07 00:00:00","001690","01","55.40000000"
"2006-07-06 00:00:00","001690","01","55.77000000"
"2006-07-06 00:00:00","064768","01","36.80000000"
"2006-07-05 00:00:00","064768","01","37.11000000"
"2006-07-05 00:00:00","001690","01","57.00150000"
"2006-07-03 00:00:00","064768","01","38.61000000"
"2006-07-03 00:00:00","001690","01","57.95000000"
"2006-06-30 00:00:00","064768","01","38.68000000"
"2006-06-30 00:00:00","001690","01","57.27000000"
"2006-06-29 00:00:00","064768","01","38.52000000"
"2006-06-29 00:00:00","001690","01","58.97000000"
"2006-06-28 00:00:00","001690","01","56.02000000"
"2006-06-28 00:00:00","064768","01","36.70000000"
"2006-06-27 00:00:00","064768","01","36.48000000"
"2006-06-27 00:00:00","001690","01","57.43000000"
"2006-06-26 00:00:00","001690","01","58.99000000"
"2006-06-26 00:00:00","064768","01","36.77000000"
"2006-06-23 00:00:00","001690","01","58.83000000"
"2006-06-23 00:00:00","064768","01","36.55000000"
"2006-06-22 00:00:00","001690","01","59.58000000"
"2006-06-22 00:00:00","064768","01","36.37000000"
"2006-06-21 00:00:00","001690","01","57.86000000"
"2006-06-21 00:00:00","064768","01","36.65000000"
"2006-06-20 00:00:00","064768","01","35.48000000"
"2006-06-20 00:00:00","001690","01","57.47000000"
"2006-06-19 00:00:00","064768","01","35.07000000"
"2006-06-19 00:00:00","001690","01","57.20000000"
"2006-06-16 00:00:00","001690","01","57.56000000"
"2006-06-16 00:00:00","064768","01","35.09000000"
"2006-06-15 00:00:00","001690","01","59.38000000"
"2006-06-15 00:00:00","064768","01","34.96000000"
"2006-06-14 00:00:00","064768","01","33.68000000"
"2006-06-14 00:00:00","001690","01","57.61000000"
"2006-06-13 00:00:00","064768","01","33.47000000"
"2006-06-13 00:00:00","001690","01","58.33000000"
"2006-06-12 00:00:00","001690","01","57.00000000"
"2006-06-12 00:00:00","064768","01","33.60000000"
"2006-06-09 00:00:00","001690","01","59.24000000"
"2006-06-09 00:00:00","064768","01","33.78000000"
"2006-06-08 00:00:00","001690","01","60.76000000"
"2006-06-08 00:00:00","064768","01","33.55000000"
"2006-06-07 00:00:00","001690","01","58.56500000"
"2006-06-07 00:00:00","064768","01","33.77000000"
"2006-06-06 00:00:00","064768","01","33.41000000"
"2006-06-06 00:00:00","001690","01","59.72300000"
"2006-06-05 00:00:00","064768","01","33.49000000"
"2006-06-05 00:00:00","001690","01","60.00000000"
"2006-06-02 00:00:00","064768","01","34.76000000"
"2006-06-02 00:00:00","001690","01","61.66000000"
"2006-06-01 00:00:00","064768","01","35.07000000"
"2006-06-01 00:00:00","001690","01","62.17000000"
"2006-05-31 00:00:00","001690","01","59.77000000"
"2006-05-31 00:00:00","064768","01","34.61000000"
"2006-05-30 00:00:00","064768","01","34.64000000"
"2006-05-30 00:00:00","001690","01","61.22000000"
"2006-05-26 00:00:00","001690","01","63.54900000"
"2006-05-26 00:00:00","064768","01","36.07000000"
"2006-05-25 00:00:00","001690","01","64.33000000"
"2006-05-25 00:00:00","064768","01","35.63000000"
"2006-05-24 00:00:00","001690","01","63.34000000"
"2006-05-24 00:00:00","064768","01","35.19000000"
"2006-05-23 00:00:00","001690","01","63.15000000"
"2006-05-23 00:00:00","064768","01","33.76000000"
"2006-05-22 00:00:00","064768","01","34.83000000"
"2006-05-22 00:00:00","001690","01","63.38000000"
"2006-05-19 00:00:00","064768","01","33.94000000"
"2006-05-19 00:00:00","001690","01","64.51000000"
"2006-05-18 00:00:00","001690","01","63.18000000"
"2006-05-18 00:00:00","064768","01","32.61000000"
"2006-05-17 00:00:00","001690","01","65.26000000"
"2006-05-17 00:00:00","064768","01","31.61000000"
"2006-05-16 00:00:00","001690","01","64.98000000"
"2006-05-16 00:00:00","064768","01","32.76000000"
"2006-05-15 00:00:00","001690","01","67.79000000"
"2006-05-15 00:00:00","064768","01","32.78000000"
"2006-05-12 00:00:00","064768","01","32.73000000"
"2006-05-12 00:00:00","001690","01","67.70000000"
"2006-05-11 00:00:00","064768","01","33.53000000"
"2006-05-11 00:00:00","001690","01","68.15000000"
"2006-05-10 00:00:00","064768","01","34.16000000"
"2006-05-10 00:00:00","001690","01","70.60000000"
"2006-05-09 00:00:00","064768","01","34.84000000"
"2006-05-09 00:00:00","001690","01","71.03000000"
"2006-05-08 00:00:00","064768","01","34.69000000"
"2006-05-08 00:00:00","001690","01","71.89000000"
"2006-05-05 00:00:00","001690","01","71.89000000"
"2006-05-05 00:00:00","064768","01","35.04000000"
"2006-05-04 00:00:00","064768","01","34.47000000"
"2006-05-04 00:00:00","001690","01","71.13000000"
"2006-05-03 00:00:00","001690","01","71.14000000"
"2006-05-03 00:00:00","064768","01","33.96000000"
"2006-05-02 00:00:00","064768","01","34.38000000"
"2006-05-02 00:00:00","001690","01","71.62000000"
"2006-05-01 00:00:00","064768","01","34.59000000"
"2006-05-01 00:00:00","001690","01","69.60000000"
"2006-04-28 00:00:00","001690","01","70.39000000"
"2006-04-28 00:00:00","064768","01","35.21000000"
"2006-04-27 00:00:00","064768","01","35.74000000"
"2006-04-27 00:00:00","001690","01","69.36000000"
"2006-04-26 00:00:00","001690","01","68.15000000"
"2006-04-26 00:00:00","064768","01","35.79000000"
"2006-04-25 00:00:00","001690","01","66.17000000"
"2006-04-25 00:00:00","064768","01","35.55000000"
"2006-04-24 00:00:00","064768","01","35.79000000"
"2006-04-24 00:00:00","001690","01","65.75000000"
"2006-04-21 00:00:00","001690","01","67.04000000"
"2006-04-21 00:00:00","064768","01","36.03000000"
"2006-04-20 00:00:00","064768","01","36.34000000"
"2006-04-20 00:00:00","001690","01","67.63000000"
"2006-04-19 00:00:00","001690","01","65.65000000"
"2006-04-19 00:00:00","064768","01","36.89000000"
"2006-04-18 00:00:00","064768","01","36.28000000"
"2006-04-18 00:00:00","001690","01","66.22000000"
"2006-04-17 00:00:00","064768","01","35.27000000"
"2006-04-17 00:00:00","001690","01","64.81100000"
"2006-04-13 00:00:00","001690","01","66.46900000"
"2006-04-13 00:00:00","064768","01","36.62000000"
"2006-04-12 00:00:00","001690","01","66.71000000"
"2006-04-12 00:00:00","064768","01","36.13000000"
"2006-04-11 00:00:00","064768","01","36.06000000"
"2006-04-11 00:00:00","001690","01","67.99000000"
"2006-04-10 00:00:00","064768","01","36.61000000"
"2006-04-10 00:00:00","001690","01","68.67000000"
"2006-04-07 00:00:00","001690","01","69.79000000"
"2006-04-07 00:00:00","064768","01","37.09000000"
"2006-04-06 00:00:00","001690","01","71.24000000"
